name,region,year,income,population,lifeExpectancy
United Arab Emirates,Middle East & North Africa,1820,849.76,40153.0,54.94365044330598
West Bank and Gaza,Middle East & North Africa,1820,738.93,910523.1333333333,54.94365044330598
"Yemen, Rep.",Middle East & North Africa,1820,665.03,2593000.0,54.94365044330598
Argentina,America,1820,871.63,534000.0,54.94365044330598
Aruba,America,1820,575.86,19286.0,54.94365044330598
Barbados,America,1820,1017.81,81729.0,54.94365044330598
Belize,America,1820,542.97,25526.0,54.94365044330598
Bolivia,America,1820,695.05,1100000.0,54.94365044330598
Brazil,America,1820,539.02,4507000.0,54.94365044330598
Canada,America,1820,1312.47,816000.0,54.94365044330598
Chile,America,1820,702.1,771447.0,54.94365044330598
Colombia,America,1820,522.98,1206000.0,54.94365044330598
Costa Rica,America,1820,670.12,63000.0,54.94365044330598
Cuba,America,1820,1123.88,605000.0,54.94365044330598
Ecuador,America,1820,1085.13,500000.0,54.94365044330598
El Salvador,America,1820,804.31,248000.0,54.94365044330598
French Guiana,America,1820,819.27,9899.0,54.94365044330598
Grenada,America,1820,775.67,29409.0,54.94365044330598
Guadeloupe,America,1820,760.98,80726.0,54.94365044330598
Guatemala,America,1820,682.75,595000.0,54.94365044330598
Guyana,America,1820,910.69,166034.0,54.94365044330598
Haiti,America,1820,503.81,723000.0,54.94365044330598
Honduras,America,1820,583.8,135000.0,54.94365044330598
Jamaica,America,1820,1350.4,401000.0,54.94365044330598
Martinique,America,1820,944.05,84039.0,54.94365044330598
Mexico,America,1820,1105.63,6587000.0,54.94365044330598
Netherlands Antilles,America,1820,698.1,42536.0,54.94365044330598
Nicaragua,America,1820,726.97,186000.0,54.94365044330598
Panama,America,1820,686.66,78842.0,54.94365044330598
Paraguay,America,1820,564.16,143000.0,54.94365044330598
Peru,America,1820,697.3,1317000.0,54.94365044330598
Puerto Rico,America,1820,775.1,248000.0,54.94365044330598
Suriname,America,1820,1004.13,80721.0,54.94365044330598
Trinidad and Tobago,America,1820,774.21,60000.0,54.94365044330598
United States,America,1820,2011.22,9980510.0,54.94365044330598
Uruguay,America,1820,784.46,55000.0,54.94365044330598
Albania,Europe & Central Asia,1820,613.83,437000.0,39.72
Armenia,Europe & Central Asia,1820,513.22,413326.0,39.72
Austria,Europe & Central Asia,1820,1550.01,3369000.0,39.72
Azerbaijan,Europe & Central Asia,1820,653.43,879960.0,39.72
Belarus,Europe & Central Asia,1820,732.15,2355081.0,39.72
Belgium,Europe & Central Asia,1820,1566.22,3434000.0,39.72
Bosnia and Herzegovina,Europe & Central Asia,1820,501.12,851806.0,39.72
Bulgaria,Europe & Central Asia,1820,853.86,2187000.0,39.72
Croatia,Europe & Central Asia,1820,1252.8,1227886.0,39.72
Cyprus,Europe & Central Asia,1820,592.1,4374809.733333333,39.72
Denmark,Europe & Central Asia,1820,1389.28,1155000.0,39.72
Estonia,Europe & Central Asia,1820,925.48,334136.0,39.72
Finland,Europe & Central Asia,1820,1073.4,1169000.0,39.72
France,Europe & Central Asia,1820,1508.17,31250000.0,39.21
Georgia,Europe & Central Asia,1820,583.23,1072178.0,39.72
Germany,Europe & Central Asia,1820,1945.75,24905000.0,39.72
Greece,Europe & Central Asia,1820,964.5,2312000.0,39.72
Hungary,Europe & Central Asia,1820,1419.84,4146000.0,39.72
Iceland,Europe & Central Asia,1820,828.93,61428.0,39.72
Ireland,Europe & Central Asia,1820,1255.19,5052603.0,39.72
Italy,Europe & Central Asia,1820,1452.94,20176000.0,39.72
Kazakhstan,Europe & Central Asia,1820,597.35,2041282.0,39.72
Latvia,Europe & Central Asia,1820,883.41,590588.0,39.72
Lithuania,Europe & Central Asia,1820,1009.61,778655.0,39.72
Luxembourg,Europe & Central Asia,1820,1184.19,127030.0,39.72
"Macedonia, FYR",Europe & Central Asia,1820,817.56,391865.0,39.72
Malta,Europe & Central Asia,1820,532.89,134072.0,39.72
Moldova,Europe & Central Asia,1820,630.11,712558.0,39.72
Montenegro,Europe & Central Asia,1820,1135.69,126582.0,39.72
Netherlands,Europe & Central Asia,1820,2501.29,2333000.0,39.72
Norway,Europe & Central Asia,1820,978.0,970000.0,39.72
Poland,Europe & Central Asia,1820,1290.47,10426000.0,39.72
Portugal,Europe & Central Asia,1820,1310.25,3297000.0,39.72
Romania,Europe & Central Asia,1820,1116.86,6389000.0,39.72
Serbia,Europe & Central Asia,1820,1336.32,2147197.0,39.72
Slovak Republic,Europe & Central Asia,1820,1197.6,2140651.0,39.72
Slovenia,Europe & Central Asia,1820,1386.44,469664.0,39.72
Spain,Europe & Central Asia,1820,1510.35,12203000.0,39.72
Sweden,Europe & Central Asia,1820,1173.0,2585000.0,40.23
Switzerland,Europe & Central Asia,1820,1667.92,1986000.0,39.72
Tajikistan,Europe & Central Asia,1820,437.5,466629.0,39.72
Turkey,Europe & Central Asia,1820,901.21,10074000.0,39.72
Turkmenistan,Europe & Central Asia,1820,524.16,367215.0,39.72
Ukraine,Europe & Central Asia,1820,824.52,11215490.0,39.72
United Kingdom,Europe & Central Asia,1820,2805.38,16186397.0,39.72
Uzbekistan,Europe & Central Asia,1820,353.72,1919159.0,39.72
Australia,East Asia & Pacific,1820,701.03,334000.0,54.94365044330598
Brunei,East Asia & Pacific,1820,1011.68,2128.0,54.94365044330598
Cambodia,East Asia & Pacific,1820,809.23,2090000.0,54.94365044330598
China,East Asia & Pacific,1820,863.05,381000000.0,54.94365044330598
Fiji,East Asia & Pacific,1820,472.12,19461246.708333332,54.94365044330598
French Polynesia,East Asia & Pacific,1820,809.34,19461246.708333332,54.94365044330598
"Hong Kong, China",East Asia & Pacific,1820,790.15,20000.0,54.94365044330598
Indonesia,East Asia & Pacific,1820,518.73,17927000.0,54.94365044330598
Japan,East Asia & Pacific,1820,1083.6,31000000.0,54.94365044330598
"Korea, Dem. Rep.",East Asia & Pacific,1820,698.0,4345000.0,54.94365044330598
"Korea, Rep.",East Asia & Pacific,1820,596.0,9395000.0,54.94365044330598
"Macao, China",East Asia & Pacific,1820,607.01,19461246.708333332,54.94365044330598
Malaysia,East Asia & Pacific,1820,750.13,287000.0,54.94365044330598
"Micronesia, Fed. Sts.",East Asia & Pacific,1820,553.05,16416.0,54.94365044330598
Mongolia,East Asia & Pacific,1820,606.93,619000.0,54.94365044330598
Myanmar,East Asia & Pacific,1820,569.07,3506000.0,54.94365044330598
New Caledonia,East Asia & Pacific,1820,944.24,29432.0,54.94365044330598
New Zealand,East Asia & Pacific,1820,541.62,100000.0,54.94365044330598
Papua New Guinea,East Asia & Pacific,1820,573.29,754894.0,54.94365044330598
Philippines,East Asia & Pacific,1820,626.97,2176000.0,54.94365044330598
Samoa,East Asia & Pacific,1820,1308.44,19461246.708333332,54.94365044330598
Singapore,East Asia & Pacific,1820,861.82,30000.0,54.94365044330598
Solomon Islands,East Asia & Pacific,1820,387.81,56998.0,54.94365044330598
Taiwan,East Asia & Pacific,1820,871.0,2000000.0,54.94365044330598
Thailand,East Asia & Pacific,1820,496.98,4665000.0,54.94365044330598
Timor-Leste,East Asia & Pacific,1820,518.73,137262.0,54.94365044330598
Tonga,East Asia & Pacific,1820,667.71,19461246.708333332,54.94365044330598
Vietnam,East Asia & Pacific,1820,459.71,6551000.0,54.94365044330598
Vanuatu,East Asia & Pacific,1820,829.58,27791.0,54.94365044330598
Cape Verde,Sub-Saharan Africa,1821,341.4,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1821,606.0,23311478.319254495,54.94365044330598
India,South Asia,1821,560.0,23311478.319254495,54.94365044330598
Pakistan,South Asia,1821,662.0,23311478.319254495,54.94365044330598
Iraq,Middle East & North Africa,1821,706.73,23311478.319254495,54.94365044330598
Chile,America,1821,671.26,789144.0,54.94365044330598
United States,America,1821,2043.38,10298969.0,54.94365044330598
Austria,Europe & Central Asia,1821,1574.98,3386000.0,38.985
Belgium,Europe & Central Asia,1821,1570.35,3464000.0,38.985
Denmark,Europe & Central Asia,1821,1442.33,1167000.0,38.985
Finland,Europe & Central Asia,1821,1078.92,1186000.0,38.985
France,Europe & Central Asia,1821,1605.15,31460000.0,39.83
Germany,Europe & Central Asia,1821,1959.18,25260000.0,38.985
Greece,Europe & Central Asia,1821,972.3,2333000.0,38.985
Ireland,Europe & Central Asia,1821,1273.0,5123045.0,38.985
Italy,Europe & Central Asia,1821,1431.19,20306000.0,38.985
Netherlands,Europe & Central Asia,1821,2446.72,2365000.0,38.985
Norway,Europe & Central Asia,1821,984.0,984000.0,38.985
Poland,Europe & Central Asia,1821,1294.57,8354437.5,38.985
Portugal,Europe & Central Asia,1821,1310.27,3316000.0,38.985
Spain,Europe & Central Asia,1821,1513.78,12284000.0,38.985
Sweden,Europe & Central Asia,1821,1196.0,2611000.0,38.14
Switzerland,Europe & Central Asia,1821,1685.32,1998000.0,38.985
Turkey,Europe & Central Asia,1821,905.71,8354437.5,38.985
United Kingdom,Europe & Central Asia,1821,2809.02,16427955.0,38.985
Australia,East Asia & Pacific,1821,707.39,331000.0,54.94365044330598
China,East Asia & Pacific,1821,859.02,383711494.0,54.94365044330598
Indonesia,East Asia & Pacific,1821,769.2314285714286,18075923.0,54.94365044330598
Japan,East Asia & Pacific,1821,1084.14,31032824.0,54.94365044330598
"Korea, Dem. Rep.",East Asia & Pacific,1821,698.0,108287810.25,54.94365044330598
"Korea, Rep.",East Asia & Pacific,1821,596.0,108287810.25,54.94365044330598
Myanmar,East Asia & Pacific,1821,569.07,108287810.25,54.94365044330598
Taiwan,East Asia & Pacific,1821,871.0,108287810.25,54.94365044330598
Cape Verde,Sub-Saharan Africa,1822,342.8,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1822,606.0,23311478.319254495,54.94365044330598
India,South Asia,1822,560.0,23311478.319254495,54.94365044330598
Pakistan,South Asia,1822,662.0,23311478.319254495,54.94365044330598
Iraq,Middle East & North Africa,1822,713.53,23311478.319254495,54.94365044330598
Chile,America,1822,674.88,807304.0,54.94365044330598
United States,America,1822,2101.55,10625503.0,54.94365044330598
Austria,Europe & Central Asia,1822,1600.35,3402000.0,40.53
Belgium,Europe & Central Asia,1822,1574.5,3495000.0,40.53
Denmark,Europe & Central Asia,1822,1450.88,1179000.0,40.53
Finland,Europe & Central Asia,1822,1084.47,1202000.0,40.53
France,Europe & Central Asia,1822,1488.9,31685000.0,38.3
Germany,Europe & Central Asia,1822,1972.7,25620000.0,40.53
Greece,Europe & Central Asia,1822,980.15,2355000.0,40.53
Ireland,Europe & Central Asia,1822,1291.06,5170718.0,40.53
Italy,Europe & Central Asia,1822,1448.59,20437000.0,40.53
Netherlands,Europe & Central Asia,1822,2465.54,2400000.0,40.53
Norway,Europe & Central Asia,1822,990.0,998000.0,40.53
Poland,Europe & Central Asia,1822,1298.67,8435000.0,40.53
Portugal,Europe & Central Asia,1822,1310.3,3335000.0,40.53
Spain,Europe & Central Asia,1822,1517.21,12366000.0,40.53
Sweden,Europe & Central Asia,1822,1209.0,2646000.0,42.76
Switzerland,Europe & Central Asia,1822,1702.91,2008000.0,40.53
Turkey,Europe & Central Asia,1822,910.24,8435000.0,40.53
United Kingdom,Europe & Central Asia,1822,2812.67,16661282.0,40.53
Australia,East Asia & Pacific,1822,728.14,329000.0,54.94365044330598
China,East Asia & Pacific,1822,855.01,386442286.0,54.94365044330598
Indonesia,East Asia & Pacific,1822,771.7014285714286,18226083.0,54.94365044330598
Japan,East Asia & Pacific,1822,1084.69,31065683.0,54.94365044330598
"Korea, Dem. Rep.",East Asia & Pacific,1822,698.0,109015763.0,54.94365044330598
"Korea, Rep.",East Asia & Pacific,1822,596.0,109015763.0,54.94365044330598
Myanmar,East Asia & Pacific,1822,569.07,109015763.0,54.94365044330598
Taiwan,East Asia & Pacific,1822,871.0,109015763.0,54.94365044330598
Cape Verde,Sub-Saharan Africa,1823,344.22,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1823,606.0,23311478.319254495,54.94365044330598
India,South Asia,1823,560.0,23311478.319254495,54.94365044330598
Pakistan,South Asia,1823,662.0,23311478.319254495,54.94365044330598
Iraq,Middle East & North Africa,1823,720.39,23311478.319254495,54.94365044330598
Chile,America,1823,672.16,825890.0,54.94365044330598
United States,America,1823,2077.84,10951077.0,54.94365044330598
Austria,Europe & Central Asia,1823,1626.12,3419000.0,41.876666666666665
Belgium,Europe & Central Asia,1823,1578.66,3526000.0,41.876666666666665
Denmark,Europe & Central Asia,1823,1432.15,1196000.0,41.876666666666665
Finland,Europe & Central Asia,1823,1090.05,1219000.0,41.876666666666665
France,Europe & Central Asia,1823,1484.46,31905000.0,39.97
Germany,Europe & Central Asia,1823,1986.32,25969000.0,41.876666666666665
Greece,Europe & Central Asia,1823,988.07,2376000.0,41.876666666666665
Ireland,Europe & Central Asia,1823,1309.38,5219102.0,41.876666666666665
Italy,Europe & Central Asia,1823,1461.64,20568000.0,41.876666666666665
Netherlands,Europe & Central Asia,1823,2584.47,2435000.0,41.876666666666665
Norway,Europe & Central Asia,1823,996.0,1013000.0,41.876666666666665
Poland,Europe & Central Asia,1823,1302.79,8515937.5,41.876666666666665
Portugal,Europe & Central Asia,1823,1310.32,3354000.0,41.876666666666665
Spain,Europe & Central Asia,1823,1520.65,12449000.0,41.876666666666665
Sweden,Europe & Central Asia,1823,1211.0,2689000.0,45.19
Switzerland,Europe & Central Asia,1823,1720.68,2020000.0,41.876666666666665
Turkey,Europe & Central Asia,1823,914.79,8515937.5,41.876666666666665
United Kingdom,Europe & Central Asia,1823,2816.33,16897898.0,40.47
Australia,East Asia & Pacific,1823,752.83,329000.0,54.94365044330598
China,East Asia & Pacific,1823,851.02,389192512.0,54.94365044330598
Indonesia,East Asia & Pacific,1823,774.7357142857143,18377490.0,54.94365044330598
Japan,East Asia & Pacific,1823,1085.23,31098577.0,54.94365044330598
"Korea, Dem. Rep.",East Asia & Pacific,1823,698.0,109749394.75,54.94365044330598
"Korea, Rep.",East Asia & Pacific,1823,596.0,109749394.75,54.94365044330598
Myanmar,East Asia & Pacific,1823,569.07,109749394.75,54.94365044330598
Taiwan,East Asia & Pacific,1823,871.0,109749394.75,54.94365044330598
Cape Verde,Sub-Saharan Africa,1824,345.63,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1824,606.0,23311478.319254495,54.94365044330598
India,South Asia,1824,560.0,23311478.319254495,54.94365044330598
Pakistan,South Asia,1824,662.0,23311478.319254495,54.94365044330598
Iraq,Middle East & North Africa,1824,727.32,23311478.319254495,54.94365044330598
Chile,America,1824,655.85,844866.0,36.4
Costa Rica,America,1824,1395.355,65000.0,36.4
Cuba,America,1824,1395.355,4062187.0,36.4
United States,America,1824,2134.86,11276695.0,36.4
Austria,Europe & Central Asia,1824,1652.32,3436000.0,42.055
Belgium,Europe & Central Asia,1824,1582.83,3557000.0,42.055
Denmark,Europe & Central Asia,1824,1456.44,1213000.0,42.055
Finland,Europe & Central Asia,1824,1095.65,1235000.0,42.055
France,Europe & Central Asia,1824,1450.73,32127000.0,39.14
Germany,Europe & Central Asia,1824,2000.03,26307000.0,42.055
Greece,Europe & Central Asia,1824,996.05,2398000.0,42.055
Ireland,Europe & Central Asia,1824,1327.97,5267487.0,42.055
Italy,Europe & Central Asia,1824,1496.45,20701000.0,42.055
Netherlands,Europe & Central Asia,1824,2562.02,2474000.0,42.055
Norway,Europe & Central Asia,1824,1002.0,1028000.0,42.055
Poland,Europe & Central Asia,1824,1306.92,8596625.0,42.055
Portugal,Europe & Central Asia,1824,1310.35,3373000.0,42.055
Spain,Europe & Central Asia,1824,1524.09,12532000.0,42.055
Sweden,Europe & Central Asia,1824,1230.0,2727000.0,44.97
Switzerland,Europe & Central Asia,1824,1738.64,2031000.0,42.055
Turkey,Europe & Central Asia,1824,919.36,8596625.0,42.055
United Kingdom,Europe & Central Asia,1824,2819.99,17139513.0,42.055
Australia,East Asia & Pacific,1824,794.94,332000.0,34.0
China,East Asia & Pacific,1824,847.04,391962310.0,34.0
Indonesia,East Asia & Pacific,1824,780.4028571428571,18530155.0,34.0
Japan,East Asia & Pacific,1824,1085.77,31131506.0,34.0
"Korea, Dem. Rep.",East Asia & Pacific,1824,699.0,110488992.75,34.0
"Korea, Rep.",East Asia & Pacific,1824,596.0,110488992.75,34.0
Myanmar,East Asia & Pacific,1824,569.07,110488992.75,34.0
Singapore,East Asia & Pacific,1824,780.4028571428571,110488992.75,34.0
Taiwan,East Asia & Pacific,1824,871.0,110488992.75,34.0
Cape Verde,Sub-Saharan Africa,1825,347.05,23311478.319254495,54.94365044330598
Bangladesh,South Asia,1825,606.0,23311478.319254495,54.94365044330598
India,South Asia,1825,560.0,23311478.319254495,54.94365044330598
Pakistan,South Asia,1825,662.0,23311478.319254495,54.94365044330598
Iraq,Middle East & North Africa,1825,734.31,23311478.319254495,54.94365044330598
Chile,America,1825,675.33,864198.0,54.94365044330598
United States,America,1825,2184.19,11602355.0,54.94365044330598
Austria,Europe & Central Asia,1825,1678.93,3452000.0,40.71
Belgium,Europe & Central Asia,1825,1587.02,3589000.0,40.71
Denmark,Europe & Central Asia,1825,1451.29,1228000.0,40.71
Finland,Europe & Central Asia,1825,1101.29,1252000.0,38.36
France,Europe & Central Asia,1825,1461.26,32350000.0,38.53
Germany,Europe & Central Asia,1825,2013.83,26650000.0,40.71
Greece,Europe & Central Asia,1825,1004.1,2420000.0,40.71
Ireland,Europe & Central Asia,1825,1346.81,5316582.0,40.71
Italy,Europe & Central Asia,1825,1479.05,20834000.0,40.71
Netherlands,Europe & Central Asia,1825,2492.15,2514000.0,40.71
Norway,Europe & Central Asia,1825,1008.0,1044000.0,40.71
Poland,Europe & Central Asia,1825,1311.07,8678250.0,40.71
Portugal,Europe & Central Asia,1825,1310.37,3393000.0,40.71
Spain,Europe & Central Asia,1825,1527.55,12615000.0,40.71
Sweden,Europe & Central Asia,1825,1253.0,2771000.0,45.24
Switzerland,Europe & Central Asia,1825,1756.78,2042000.0,40.71
Turkey,Europe & Central Asia,1825,923.95,8678250.0,40.71
United Kingdom,Europe & Central Asia,1825,2823.66,17381418.0,40.71
Australia,East Asia & Pacific,1825,833.2,333000.0,54.94365044330598
China,East Asia & Pacific,1825,843.09,394751821.0,54.94365044330598
Indonesia,East Asia & Pacific,1825,785.3828571428572,18684088.0,54.94365044330598
Japan,East Asia & Pacific,1825,1086.32,31164470.0,54.94365044330598
"Korea, Dem. Rep.",East Asia & Pacific,1825,699.0,111233344.75,54.94365044330598
"Korea, Rep.",East Asia & Pacific,1825,596.0,111233344.75,54.94365044330598
Myanmar,East Asia & Pacific,1825,569.07,111233344.75,54.94365044330598
Taiwan,East Asia & Pacific,1825,871.0,111233344.75,54.94365044330598
